n1,n2,n3,d1_nm,d2_nm,d3_nm,reflectance
1.2,1.33333333333333,1.26666666666667,92,56,188,0.00158977729690688
1.33333333333333,1.33333333333333,1.33333333333333,164,80,176,0.0395874785604391
1.53333333333333,1.6,1.4,128,152,128,0.0690513632654928
1.66666666666667,1,1.46666666666667,80,56,92,0.208419598847742
1.86666666666667,1.6,1.26666666666667,152,20,116,0.0528844386362186
1,1.93333333333333,1.93333333333333,128,68,164,0.162628663443913
1.6,1.53333333333333,1.2,104,20,188,0.0404448713075264
1.13333333333333,1.4,1.73333333333333,116,140,32,0.00763663516015904
1.06666666666667,1.46666666666667,2,92,44,92,0.0471002271585489
1.33333333333333,1.2,1.13333333333333,116,92,164,0.0122822861007979
1.93333333333333,1.46666666666667,1.46666666666667,92,188,92,0.170310904807986
1.26666666666667,1.46666666666667,1.6,200,68,80,0.0312132003887625
1.33333333333333,1.4,1.26666666666667,56,128,92,0.0161449660621234
1.53333333333333,1.8,1,56,140,128,0.15904626568542
1.2,1.8,1.53333333333333,152,200,200,0.037736815110135
1.73333333333333,1.93333333333333,1.46666666666667,32,188,104,0.174641051942181
1.2,1.73333333333333,1.2,80,80,56,0.121620169376495
1.6,1.8,1.4,140,128,44,0.116964119622382
1.26666666666667,2,1.26666666666667,176,140,20,0.0304309711511517
1.33333333333333,2,1.86666666666667,188,188,116,0.0820070975268621
1.53333333333333,1.2,1.6,68,152,116,0.177511652198949
1.26666666666667,1.2,1.93333333333333,104,68,56,0.130089286077494
1.8,1.4,1.53333333333333,176,32,152,0.043328211319004
1.2,1.86666666666667,1.86666666666667,116,176,152,0.0237486845219134
1.6,1.06666666666667,1.33333333333333,68,44,68,0.146448903251109
1.6,1.8,1.13333333333333,20,116,80,0.132607189745998
1.33333333333333,1.6,1.33333333333333,80,176,200,0.01432250624972
1.26666666666667,1.93333333333333,1.6,152,200,80,0.0593757862905171
1.93333333333333,1.33333333333333,1.46666666666667,128,44,164,0.0696703819078503
1,1.33333333333333,1.73333333333333,164,56,104,0.0304660179640587
1.26666666666667,1.2,1.66666666666667,188,140,164,0.00133439837878676
2,1.66666666666667,1.06666666666667,152,68,164,0.295464985692425
1.4,2,1.66666666666667,164,140,140,0.04761930639245
1.26666666666667,1.73333333333333,1,140,140,176,0.154819532867496
1,1.66666666666667,1.6,56,20,200,0.0609716668407947
1.13333333333333,1.86666666666667,1.46666666666667,80,68,128,0.114437153183765
1.73333333333333,1.86666666666667,1.8,152,164,56,0.13321196245795
1.2,1.2,1.33333333333333,200,80,92,0.00507390145613886
1.53333333333333,1.93333333333333,1.2,200,32,164,0.245039518645663
1.8,1.13333333333333,1.66666666666667,104,92,140,0.301572336142399
1.4,1.8,1.6,104,176,44,0.00335045843910571
1.53333333333333,1,1.73333333333333,32,176,20,0.183345052683494
2,1.53333333333333,1.93333333333333,140,188,140,0.0390234527751837
1.06666666666667,1,1.53333333333333,56,20,68,0.03393996571467
1.8,1.06666666666667,1.86666666666667,164,200,104,0.18095701859109
1.6,1,2,200,188,152,0.20416448532746
1.26666666666667,2,1.6,188,200,116,0.141958276435591
2,1.4,1.93333333333333,68,80,32,0.29759218560304
2,1.26666666666667,1.46666666666667,104,200,44,0.117526406075936
1.6,1,1.6,32,116,56,0.131508791471997
1.4,1.26666666666667,1.26666666666667,200,32,68,0.0012345660589842
1.06666666666667,1.13333333333333,1.86666666666667,128,20,128,0.0361157674755463
1.73333333333333,1.33333333333333,1.4,188,20,116,0.0710866534283458
1.13333333333333,1.4,1.4,200,56,56,0.0121608837165549
1,1.33333333333333,1.46666666666667,68,32,32,0.0292991932147365
1.86666666666667,1.93333333333333,1.53333333333333,176,152,44,0.115814589763471
1,1.73333333333333,1.4,164,152,200,0.0418103175213601
1.46666666666667,1.2,1.46666666666667,176,104,104,0.0105977135417126
1.8,1.46666666666667,1.46666666666667,176,176,176,0.0648465831273237
2,1,1.4,32,128,176,0.296923210148615
1.06666666666667,2,1.26666666666667,176,44,116,0.229174307989289
1.53333333333333,1,1,164,68,152,0.00736640320699723
1.2,1.93333333333333,1.8,68,32,56,0.081819896185624
1.06666666666667,1.4,1.13333333333333,32,20,152,0.0523412560721581
1.2,1,1.73333333333333,140,80,68,0.181565535457365
1.2,1.2,1.06666666666667,176,68,176,0.0378472292361429
1.53333333333333,1,1.66666666666667,92,80,32,0.231156416151035
1.73333333333333,1,2,152,80,164,0.146203329572779
1.6,1.6,2,116,128,32,0.0749793996240542
1.4,1.93333333333333,1.06666666666667,92,32,188,0.142857234391532
1.86666666666667,1.46666666666667,1.93333333333333,164,176,68,0.196869688710079
1.6,1.93333333333333,2,80,104,140,0.0241486751108239
1.26666666666667,1.33333333333333,1,152,164,104,0.166865955568139
1.6,1.53333333333333,1,152,176,80,0.142072543353129
1.53333333333333,1.8,1.33333333333333,32,80,140,0.122147359906632
1.73333333333333,1.2,1.6,80,44,200,0.150194819025895
1.73333333333333,1.2,1.93333333333333,116,140,20,0.202693252940101
1.73333333333333,2,1.2,20,152,188,0.170318013687321
1.06666666666667,1,1.6,164,152,128,0.0742067995562123
1.8,1.73333333333333,1.8,104,188,164,0.0524457314855233
1.33333333333333,1.06666666666667,2,44,44,92,0.064251885763441
1.8,2,1.93333333333333,140,116,104,0.18877967011971
1.4,2,1.6,56,188,176,0.120925515033785
1.73333333333333,1.06666666666667,1.73333333333333,32,140,92,0.289370345447725
1.6,1,1,164,116,116,0.0199883876204546
1.93333333333333,1.26666666666667,1.66666666666667,44,80,20,0.17306080279965
2,1.53333333333333,1,128,116,44,0.150142114376055
1.8,1.86666666666667,2,32,68,140,0.118493432807471
1.66666666666667,1.66666666666667,1.06666666666667,92,104,152,0.167248003168414
1.53333333333333,1.06666666666667,1.2,20,80,128,0.0284470191124188
1.73333333333333,1.53333333333333,1.46666666666667,140,68,44,0.0473050774658048
1.6,1.93333333333333,1.73333333333333,188,32,104,0.067381117448802
1.93333333333333,1.6,1.13333333333333,176,140,80,0.00836435414994375
1.4,1.53333333333333,1.4,164,188,104,0.0163273807802376
1.46666666666667,1.73333333333333,1.66666666666667,128,188,176,0.0108676287570485
1.86666666666667,1.2,1.06666666666667,104,92,164,0.094578889218231
1.33333333333333,1.4,1.73333333333333,104,80,32,0.0346388727780879
1.2,2,1.4,152,56,188,0.105802534632181
1.86666666666667,2,1.6,140,116,104,0.113447679725823
1.06666666666667,1,1.13333333333333,68,188,152,0.0142828729632682
1,1.4,1.06666666666667,176,56,44,0.00953429167593496
1.2,1.86666666666667,1.8,116,152,140,0.00151381049759359
1.4,2,1.06666666666667,104,164,56,0.0852734763508643
1.06666666666667,2,2,32,20,104,0.0513662668695266
1.13333333333333,1.13333333333333,1,80,68,20,0.0217661770787644
1.6,1,1.46666666666667,164,92,44,0.0638133205746484
1.73333333333333,1.13333333333333,1.86666666666667,116,104,32,0.307644445143926
1.26666666666667,1.8,1.06666666666667,80,176,56,0.0625660546013156
1.4,1.93333333333333,1.26666666666667,128,128,32,0.0789525902353771
1.8,1.26666666666667,1.53333333333333,200,20,152,0.0888902149400745
1.66666666666667,1.73333333333333,1.46666666666667,164,200,200,0.0762040472678932
1.13333333333333,1.93333333333333,2,200,176,128,0.0535740807797827
1.33333333333333,1.13333333333333,1.86666666666667,200,56,44,0.116898774025091
1.46666666666667,1.46666666666667,1.93333333333333,152,32,200,0.169407456219299
1.2,1.33333333333333,1.53333333333333,140,188,188,0.00161553594129857
1.73333333333333,1.26666666666667,1.86666666666667,140,128,56,0.0644872542576408
1.66666666666667,1.53333333333333,1.4,44,176,128,0.0891219508576144
1.33333333333333,1.73333333333333,1.6,44,104,20,0.0388328551716993
1.2,1.86666666666667,1.13333333333333,80,188,188,0.172423881245231
1.2,1.73333333333333,1.2,164,80,116,0.193949636389383
1,1.13333333333333,1.93333333333333,20,152,20,0.0236402617388308
1.53333333333333,1.93333333333333,1.6,128,104,80,0.0752021607799676
1.06666666666667,1.93333333333333,1.46666666666667,140,56,32,0.128144974822437
1.8,1.86666666666667,1,116,68,92,0.169344660513575
1.26666666666667,1.86666666666667,1.53333333333333,80,152,140,0.00950197097940526
1.4,1,2,44,116,104,0.240159221555056
1.13333333333333,1,1.33333333333333,44,44,92,0.00083393270157362
1.93333333333333,1,1.66666666666667,104,188,32,0.270205131629097
1.26666666666667,1.93333333333333,1.33333333333333,140,188,56,0.0421914417883895
1.4,1.06666666666667,1.86666666666667,128,128,32,0.251734071489839
1.4,1.66666666666667,1.53333333333333,116,188,164,0.0113043709269137
1.73333333333333,1.06666666666667,1.46666666666667,128,44,44,0.154871391389957
1.8,1.26666666666667,1.46666666666667,68,116,128,0.237399333694158
1.13333333333333,1.66666666666667,1.6,140,104,80,0.016092994064928
1.4,1.4,1.8,164,128,56,0.00711043812916483
1.06666666666667,1.53333333333333,1.93333333333333,116,56,140,0.0207554263894677
1.6,1.13333333333333,1.2,188,68,104,0.0455904965996394
1.46666666666667,1.33333333333333,1.53333333333333,80,92,92,0.0859955357758723
1.06666666666667,1.2,1.13333333333333,140,104,128,0.0370943609725426
2,1.73333333333333,1.4,140,176,104,0.0460401276270697
1.93333333333333,1.2,2,128,176,68,0.0401475085623589
1.73333333333333,1.66666666666667,1.86666666666667,200,188,116,0.0424567678140601
1.4,1.8,1.8,56,152,140,0.0134845376449982
1.6,1.8,1.2,176,92,20,0.153151270421476
1.2,1.93333333333333,1.46666666666667,44,104,104,0.0840858916384888
1.86666666666667,1.93333333333333,1,164,188,20,0.178532193862239
1.26666666666667,1.26666666666667,1.86666666666667,140,200,44,0.0173514718122855
1.93333333333333,1.4,1.8,80,200,116,0.161692829081942
1.2,1.46666666666667,1.73333333333333,116,176,176,0.00275935226005971
1.4,1.46666666666667,1.73333333333333,164,32,188,0.0612086539945317
1.6,1.73333333333333,1.2,188,32,32,0.0589904853636939
1.86666666666667,1.73333333333333,1.06666666666667,56,152,92,0.282084119543159
1.06666666666667,1.53333333333333,1.86666666666667,32,80,128,0.031460155371615
1.06666666666667,1.73333333333333,1.86666666666667,128,80,44,0.0291502548939028
2,1.13333333333333,1.4,164,56,164,0.0623224737116743
1.33333333333333,1.26666666666667,1.66666666666667,80,188,152,0.0238186619714779
1.53333333333333,1,1.8,20,104,188,0.0549635510530103
1.2,1.66666666666667,1.73333333333333,44,44,20,0.0720275519875353
1.2,1.86666666666667,1.73333333333333,92,104,56,0.00989638430822952
1.73333333333333,1.66666666666667,1.06666666666667,128,56,176,0.132522560244851
1.6,1.53333333333333,1.2,116,152,140,0.18352645617866
1.73333333333333,1.93333333333333,1.06666666666667,164,68,188,0.347761260812982
1.13333333333333,2,2,128,188,20,0.123104494956927
2,1.33333333333333,2,140,116,128,0.0251779375123126
1.86666666666667,1.4,1.73333333333333,116,32,128,0.158390364853205
1.6,1.86666666666667,2,32,128,20,0.0650060060287767
1.6,1.86666666666667,1.46666666666667,80,56,116,0.0209462436495865
1.26666666666667,1.53333333333333,1.33333333333333,188,152,128,0.0302620137280203
1.6,1.26666666666667,1.86666666666667,188,20,56,0.113852460354159
1.46666666666667,1.8,1.53333333333333,188,80,68,0.121938052763758
1.46666666666667,2,1.46666666666667,164,56,140,0.167852211848482
1.4,1.93333333333333,1.4,164,104,104,0.16553434373031
1.26666666666667,1.06666666666667,1.26666666666667,104,152,176,0.110023699755131
1.53333333333333,1.06666666666667,1.13333333333333,128,104,80,0.0818712968967503
1.8,1,1.26666666666667,56,68,68,0.284837212554374
1.4,2,1.33333333333333,188,152,200,0.0564791245307237
1.4,1.33333333333333,1.66666666666667,20,128,188,0.0163300091304137
1.66666666666667,1.33333333333333,1.66666666666667,92,104,20,0.173185075569486
1.53333333333333,1.93333333333333,1,44,80,164,0.270288199469692
1,1.4,1.53333333333333,56,164,32,0.0334556332149317
1.33333333333333,1.66666666666667,1.46666666666667,20,104,20,0.0730685787726278
1.6,1.73333333333333,1,20,92,68,0.282333667122114
1.8,1.93333333333333,1.2,188,68,68,0.249083821328806
1.8,1.4,1.93333333333333,116,32,176,0.125786265671627
1.13333333333333,1.26666666666667,1.26666666666667,164,80,152,0.0190244511603997
1.13333333333333,1.73333333333333,1,32,152,200,0.0323391751459239
2,1.6,1.73333333333333,200,80,152,0.168845571586042
1.93333333333333,1,1.66666666666667,200,140,92,0.539207503766463
1.2,1.6,1.2,164,44,152,0.0625272696189591
1.73333333333333,1.4,1.06666666666667,140,200,200,0.000112551907130335
1.46666666666667,1.86666666666667,1.06666666666667,140,80,152,0.320066491662111
1.73333333333333,1.46666666666667,1,176,44,164,0.276010310246862
1.66666666666667,1.13333333333333,1.06666666666667,20,20,200,0.104306613389315
1.4,1.53333333333333,1.06666666666667,32,176,32,0.0075690142065365
1.53333333333333,1,1.2,68,68,152,0.0832904667183308
1,1.06666666666667,1.8,128,128,176,0.0363503289891905
1.73333333333333,1.66666666666667,1.6,32,68,200,0.0746964509592856
1.53333333333333,1.6,1.33333333333333,200,80,56,0.110191299509932
1.6,1.66666666666667,1.2,188,20,116,0.103082896750546
1.86666666666667,1.53333333333333,1,32,188,140,0.315193392861831
1.26666666666667,1.4,1.73333333333333,68,200,56,0.0469558150764398
1.6,1,1.33333333333333,128,128,128,0.179442292480578
1.93333333333333,1.4,1.06666666666667,188,32,68,0.318916008308411
1.06666666666667,1.73333333333333,1.6,68,80,80,0.059874641556153
1.6,1.2,1.86666666666667,188,20,104,0.0517841237300653
1.6,1.66666666666667,1.6,80,104,116,0.037352795554997
1.46666666666667,1,2,188,44,104,0.125902635468778
1.6,1.86666666666667,1.26666666666667,44,188,104,0.229241712673379
1,1.66666666666667,1.93333333333333,80,164,68,0.181663541922204
1.33333333333333,1.53333333333333,1.53333333333333,140,116,44,0.0185098836630561
1.13333333333333,1.33333333333333,1.8,32,164,20,0.0292935730460685
1.8,1,1,44,44,56,0.247788336584317
1.46666666666667,1.8,1.46666666666667,176,68,128,0.136281044412415
1.53333333333333,1.26666666666667,1,32,128,164,0.0345399305868288
1.53333333333333,1.8,1.6,68,152,44,0.0478280708451807
1.6,1.86666666666667,1.2,164,152,32,0.0330019759874916
1.33333333333333,1.06666666666667,1.33333333333333,140,200,152,0.046369678968107
1.33333333333333,1.8,1.8,20,188,68,0.0911915061385803
1.06666666666667,1.06666666666667,1.86666666666667,80,56,200,0.0999133431516643
1.2,1.2,1.2,152,92,152,0.0178744318741958
1.6,1.93333333333333,1.13333333333333,128,56,80,0.0895633360357522
1.93333333333333,1.26666666666667,1.93333333333333,20,140,68,0.268412691744468
1.8,1,1.13333333333333,200,80,116,0.241555234441133
1.06666666666667,1.13333333333333,1.93333333333333,56,68,32,0.0658899228970005
1.06666666666667,1.06666666666667,1.6,32,188,32,0.0428354751076076
1.46666666666667,1.6,1.66666666666667,200,164,44,0.0674702952044579
1.46666666666667,1.33333333333333,1.4,44,92,164,0.0254534389225845
1.93333333333333,1.66666666666667,1.86666666666667,92,56,116,0.178292066366266
1.4,1.93333333333333,1.2,152,44,20,0.0368130700888925
1,1.66666666666667,1.2,68,164,140,0.00384572109728006
1.2,1.86666666666667,1.86666666666667,80,164,92,0.0326766014480563
1.66666666666667,1.93333333333333,1.53333333333333,140,44,116,0.0738871143289174
1.93333333333333,1.6,1.2,164,92,56,0.165489832663481
1.8,1.86666666666667,1,44,176,116,0.427638051471042
1,1.73333333333333,2,92,140,200,0.171780468842472
1.6,1.93333333333333,1.53333333333333,164,44,32,0.130724115861011
1.4,2,1.86666666666667,128,116,68,0.0146098492075776
1.73333333333333,1.66666666666667,1.4,44,188,56,0.117983480206981
1.86666666666667,1.13333333333333,1.13333333333333,128,200,56,0.0822852514454747
1.73333333333333,1.4,1.8,176,20,92,0.0529831405101521
1.26666666666667,1.06666666666667,2,56,32,176,0.0604489796773134
1.66666666666667,1.93333333333333,1.66666666666667,104,128,188,0.0867166534145203
1.8,1.33333333333333,1.53333333333333,152,56,56,0.0274487268984979
1.53333333333333,1.53333333333333,1.93333333333333,176,140,116,0.1071907595016
1.93333333333333,2,1.33333333333333,188,44,140,0.205459722871663
2,1.46666666666667,1.46666666666667,104,80,116,0.129829542990313
1.66666666666667,1.86666666666667,1.33333333333333,20,200,92,0.225394932515875
1.46666666666667,1.93333333333333,1.6,32,32,56,0.114357534359122
1.13333333333333,2,1.93333333333333,176,164,104,0.0344954557692133
2,1.13333333333333,1.93333333333333,128,92,92,0.173377267562269
1.6,1.8,1.66666666666667,104,152,164,0.0665349084538777
1.46666666666667,1.2,1.93333333333333,68,56,164,0.0152724851387901
1.4,1.8,1.33333333333333,68,44,44,0.0776676962839369
1.8,1.93333333333333,1.2,140,92,32,0.224306382186356
1.06666666666667,1.86666666666667,1.4,68,116,188,0.0628301019645615
1.13333333333333,1.26666666666667,1.46666666666667,200,116,116,0.00277997579583525
1.93333333333333,1.86666666666667,1.33333333333333,92,152,176,0.139514677739274
1.6,1.53333333333333,2,176,188,20,0.0951735499253362
2,1.4,1.66666666666667,140,92,116,0.00809120509809206
1.73333333333333,1.8,1.46666666666667,200,128,116,0.0372319676407105
2,1.8,1.2,44,164,176,0.283945206188305
1.66666666666667,1.13333333333333,1.46666666666667,200,116,32,0.125669085740205
1.8,1.53333333333333,2,104,176,56,0.027239150693154
1.6,1.73333333333333,1.66666666666667,200,104,92,0.0772892919576165
2,1.26666666666667,1.26666666666667,104,176,176,0.155662479401305
1.33333333333333,1.86666666666667,1.13333333333333,44,20,200,0.147013555894032
1.8,1.13333333333333,1.53333333333333,188,176,200,0.208192762339437
1.66666666666667,1.66666666666667,1.26666666666667,80,80,200,0.0345359588012249
1.73333333333333,1,1.33333333333333,116,32,20,0.191682410611352
1.4,1.8,1.2,56,164,20,0.0264252196471127
1.53333333333333,1.8,1,164,80,44,0.206185559961851
1.4,1.26666666666667,1.66666666666667,56,128,80,0.120872733293707
1.26666666666667,1.13333333333333,1.26666666666667,68,68,176,0.00184138090733325
1.2,1,1,80,68,188,0.0270165151701175
1.2,1.26666666666667,1.6,164,200,44,0.0093947587938352
1.06666666666667,1.46666666666667,1.86666666666667,104,188,128,0.0352599247703081
1.4,1.66666666666667,1.06666666666667,140,140,188,0.120774785973052
1.46666666666667,1.46666666666667,1.93333333333333,176,200,200,0.172738537577387
1.73333333333333,1.66666666666667,1.73333333333333,104,140,32,0.0847761853919644
1.46666666666667,1,1.53333333333333,32,80,104,0.0315342170593278
1.66666666666667,1.73333333333333,1.86666666666667,32,20,92,0.0290341901564926
